,id,book_id,profile_id,created_at,updated_at,text,star_rating_id,status,Clean_Text,compound,Sentiment,Book
414,2659814,151965,235630,2/12/2018 04:47:29,2/12/2018 04:47:29,This third series loving series very hard find good time travel series this good ones glad they decided stay past seemed like best them both especially since Katie archeologist wait more from them when they visit future visit their family,2803570,public,third series series good time travel series good one glad katie archeologist future visit family,0.8316,Positive,Katie's Highlander
415,2659588,151965,403060,1/12/2018 21:25:27,1/12/2018 21:25:27,provided Netgalley exchange honest review starts with recap previous installments series order bring reader speed that this installment read standalone without reader being completely lost Recapping family ended future Also informing reader Ramsay reluctant fall love This starts little slow once action starts there found myself unable down once absorbed love good time travel romance throw little Scotland Druids will purchasing other installments this series soon possible,2803344,public,netgalley exchange honest review previous installment series order reader speed installment reader family future reader reluctant fall love little slow action start unable good time travel romance little scotland purchasing installment series possible,0.9186,Positive,Katie's Highlander
416,2659287,151965,223636,1/12/2018 16:17:57,1/12/2018 16:17:57,will admit that cover caught attention along with synopsis didn realize this part series good news that really have read others order understand this author fairly good explaining premise Ramsey time traveler love time travel aspect thought chemistry between Ramsey Katie awesome main problem that plot itself just slow Throughout most there wasn whole going bored honest more interested when they both traveled back time quickly lost interest because again much happening didn really understand they were sent back there never ending This okay read wasn overly thrilled with,2803043,public,cover attention synopsis part series good news other order author good explaining premise ramsey time traveler love time travel aspect chemistry ramsey katie awesome main problem plot slow whole bored honest interested time interest thrilled,0.969,Positive,Katie's Highlander
417,2659286,151965,364718,1/12/2018 16:17:38,1/12/2018 16:17:38,This first time reading Highlander this series interested from very first chapter Katie funny focused perfect match tall stubborn Highlander always looking good romance this exactly right humor history passion What more could reader want worry that have read whole series know what going This works just fine stand alone very much looking forward reading other brothers their wives,2803042,public,first time highlander series interested first chapter katie funny perfect match tall stubborn highlander good romance right humor history passion what worry whole series brother wife,0.936,Positive,Katie's Highlander
418,2655928,151965,282266,29/11/2018 12:48:05,29/11/2018 12:48:05,Maeve didn disappoint with Katie Ramsay story just exciting others were wait more from Maeve,2799689,public,disappoint katie ramsay story exciting other maeve,0.128,Positive,Katie's Highlander
419,2654160,151965,447478,28/11/2018 11:21:56,28/11/2018 11:21:56,received this from Netgalley exchange review really struggled with beginning this almost once going hard down love some highlanders Time travel peppered with authentic sounding Gaelic which lent some character read Outlander none words used were same know enjoyed reading about Druid culture clans want back time read this enjoyed This first this author will back read first series didn care vision sharing telling showing epilogue didn really center around couple didn anything from,2797919,public,netgalley exchange review hard love highlander time travel authentic gaelic lent character outlander none word druid culture clan back time read first author first series care vision sharing telling epilogue couple anything,0.8957,Positive,Katie's Highlander
420,2652562,151965,414688,27/11/2018 12:30:14,27/11/2018 12:30:14,This great storyline something lacking Katie Ramsay brought together Scottish goddesses didn seem like they bonded that well They were always odds with each other especially Katie really needs control temper with stilted conversation that didn pull them forward they fall love with each other Loved storyline didn love flow,2796321,public,great storyline something katie ramsay scottish goddess katie control temper conversation fall love storyline love flow,0.8934,Positive,Katie's Highlander
421,2649005,151965,190511,25/11/2018 11:33:45,25/11/2018 11:33:45,modern time travel romance between Ramsey Highland protector Katie accident rescued Ramsey Katie Ramsey caught ancient Druid ceremony sent back Scotland where they begin fall love Katie wants back home Ramsey wants stay will they find what they both want Good story drama passion romance Voluntarily reviewed,2792763,public,modern time travel romance ramsey highland protector katie accident ramsey katie ancient druid ceremony scotland love katie home ramsey good story drama passion romance,0.9349,Positive,Katie's Highlander
422,2647764,151965,377089,24/11/2018 14:40:41,24/11/2018 14:40:41,Katie Highlander third Highland Protectors series read first missed second Ramsey Highland Protector been tasked with protecting ancient druid stone comes across blonde accident night takes family home help Katie archaeologist recently lost father They bound druid marriage ceremony Katie amused Ramsay more resigned fate warms quickly deciding really sorry happened They sent back time assist decision which will affect bloodline future protectors Katie Ramsay were very likable characters They were kind considerate each other even when wrestling with their future much time travel romance actually enjoyed this because liked Ramsay family much,2791523,public,katie highlander third highland series second ramsey highland protector ancient druid stone blonde accident night family home help katie archaeologist father druid marriage ceremony katie ramsay fate warm time assist decision bloodline future protector katie likable character future much time travel romance ramsay family,0.6249,Positive,Katie's Highlander
423,2644721,151965,16644,21/11/2018 22:53:45,21/11/2018 22:53:45,Ramsey Macdara quiet solemn comes across wreck night ride through Highland Life Legends Park Katie hanging sunroof upside down seems stuck Highlander modern archeology major have common fire spark life quell constant brooding What happens when ancient life conflicts with desire safe future,2788482,public,macdara quiet solemn wreck night highland life park katie sunroof upside stuck highlander modern archeology major common fire spark life constant brooding what ancient life conflict safe future,-0.6124,Negative,Katie's Highlander
424,2642741,151965,460807,20/11/2018 16:42:08,20/11/2018 16:42:08,This first Maeve Greyson tells story Scottish highlander family from They protectors Druid goddesses focuses Ramsay been deceived woman interest finding love happens upon Katie crashed distress rescues brings family castle offers help repaired gentleman that knows very well Katie only interest getting town Ramsay arranges things must stay with Chaos ensues when Ramsay father gets involved they thrust back into Scotland story continues with their life this ancient time their love blooms spoil happily ever after guaranteed This well written flowed easily told great story only criticism that direct descendant Abernethy Scotland name spelled incorrectly spelled American Abernathy Scots spell with really liked this will look author other works future,2786502,public,first maeve greyson story scottish highlander family druid goddess woman interest finding love katie distress rescue family castle help gentleman katie interest town ramsay thing chaos ensue father scotland story life ancient time love great story criticism direct descendant abernethy scotland name american abernathy scot look author future,0.9382,Positive,Katie's Highlander
425,2641888,151965,456212,20/11/2018 07:06:12,20/11/2018 07:06:12,This first time reading time travel historical romance novel first time reading this author thought well written have very cute love story between main characters didn know like time travel aspect much thought would that personal opinion also hard time with Scottish brogue This gets three chilli peppers hotness Thanks,2785649,public,first time time travel historical romance novel first time reading author cute love story main character time travel aspect much thought personal opinion hard time scottish brogue chilli pepper hotness thank,0.9349,Positive,Katie's Highlander
426,2640215,151965,465610,19/11/2018 09:24:33,19/11/2018 09:48:43,Transplanted along with family from medieval castle Scottish highlands year modern North Carolina Ramsay MacDara enigma least member MacDara clan ancient druid family responsible protecting heartstone ancient relic that humanity need love hope progress When late night ride horse Ramsay encounters Katie stuck wrecked rescues late hour brings back family castle attached Highlands themed amusement park family runs Archaeologist Katie knows authentic history when sees many questions which Ramsay attempts dodge though protector generally does must this instance protect heartstone Having just recently gotten relationship with cold fiance really only wanted money Ramsay thought married thinking just remain unattached Even though protectors meant love loved figures brothers married have children future protectors doesn really matter finds love Katie baffled rescued attractive horseback full highland dress carrying spear less archaeological curiosity peaked archaic speaking then home which recognizes genuine medieval elements ancient Gaelic symbols carved spear hilt Ramsay father Emrys high chief druid clans exactly most lucid person time after stress filled life leap through centuries seen Katie frequent visions expects joined with problems sharing this information with leaving Ramsay with lots explaining When Ramsay informed that Katie been sent pretty annoyed Sure like know terms without matchmaking Katie just passing through temporarily until wrecked repaired Ramsay finds doesn want leave when forced explain truth will there stop running hills When cast back time together their fledgling acquaintance forced develop quickly into even more snags when Ramsay happy remain past time travel usually excluding Outlander course encountering highlanders plunked down modern times original intrigued Even Ramsay inner monologue written Scottish brogue style which annoying read sometimes helped keep mind that Ramsay from only different country much older century raised there until very much Honestly Katie right little witch much fair sure would handled situation better just felt like times Katie overly exaggerated caricature modern woman also bothered that Katie Ramsay never discussed fiancee mentioned demonness Katie definitely knew about would made sense development Katie Ramsay relationship discussion they should have just never mentioned again think ending little contrived slightly less than satisfying still happy interested where Greyson takes this series next This trope usually thing want read other installments this series because they seem different original received complimentary NetGalley Thank thoughts opinions,2783978,public,family medieval castle scottish year modern north carolina ramsay macdara enigma least member macdara clan ancient druid family responsible heartstone ancient relic humanity love hope progress late night ride horse ramsay katie rescue late hour family castle highland amusement park family archaeologist katie authentic history many question attempt dodge protector instance heartstone relationship cold fiance money ramsay married thinking unattached protector love figure brother child future protector love katie attractive horseback full highland dress spear archaeological curiosity archaic home genuine medieval element ancient gaelic symbol spear hilt ramsay father high chief druid clan lucid person time stress life leap century katie frequent vision joined problem information ramsay lot katie annoyed term katie ramsay explain truth hill time fledgling acquaintance snag happy past time travel outlander course highlander modern time original inner monologue scottish brogue style annoying read mind ramsay different country old century katie little witch much fair sure situation time exaggerated caricature modern woman katie ramsay fiancee demonness katie sense development katie relationship discussion little satisfying happy interested greyson series trope thing installment series different original complimentary netgalley thought opinion,0.9915,Positive,Katie's Highlander
427,2639705,151965,454872,18/11/2018 22:56:48,18/11/2018 22:56:48,Modern woman time travels Scotland historical Scottish warrior heavy brogue hard into because dialog that could just,2783468,public,modern woman time historical scottish warrior heavy brogue hard dialog,-0.1027,Negative,Katie's Highlander
428,2639552,151965,435143,18/11/2018 20:35:35,18/11/2018 20:35:35,This first time reading anything Maeve Greyson glad This great time travel love story Katie Ramsey make great team need back meet other members Ramseys family given this free honest review,2783315,public,first time anything greyson glad great time travel love story katie great team meet member ramsey family free honest review,0.9719,Positive,Katie's Highlander
429,2635029,151965,481881,15/11/2018 21:42:52,15/11/2018 21:42:52,This first Maeve Greyson much read blurb about didn realize that would involve time traveling those types always much read loved Katie heroine Ramsay definitely swoon worthy Although times some gaelic scottish translation much still very good wish epilogue gave more about Katie Ramsay maybe author trying next series Still great read provided NetGalley opinions,2778793,public,first maeve greyson read blurb time type katie heroine ramsay swoon worthy time gaelic scottish translation good wish epilogue katie ramsay author next series read netgalley opinion,0.9042,Positive,Katie's Highlander
430,2634099,151965,453517,15/11/2018 10:59:23,15/11/2018 10:59:23,Things pass through lives easy gain easy lose What matters life making memories with someone love Memories that time gods angels demons ever take away MacDara Clan found favor with ancient druid goddesses Known throughout Highlands Scotland Protectors MacDara travel back forth time goddesses wish fulfill their sworn duties protect Heartstone ancient relic filled with energy that makes mortal life worth living Ramsay MacDara never been shirk duty Protector living modern North Carolina passion feels lost alone world that doesn understand That until stumbles upon beautiful damsel distress Katie Jenson always professor archaeologist first Resolving herself life romance believe being rescued verra hawt kilt Curiosity gets better Katie finds herself swept only arms highlander swept back time well days pass Katie Ramsay learn that fate placed them each other path reason Fear unknown becomes obstacle neither move could cost them their happily ever after Katie Highlander first Maeve Greyson that have read will last found myself swept away within first pages want story Loved this impossible down historical romance highly recommend,2777863,public,thing easy gain easy lose what life memory someone memory time god angel demon macdara clan favor ancient druid goddess scotland protector macdara time fulfill duty heartstone ancient relic energy mortal life worth macdara duty protector modern north carolina passion alone world stumble beautiful damsel distress katie jenson life romance verra hawt curiosity good katie arm highlander back time well day katie ramsay fate path reason unknown obstacle move highlander first maeve greyson read first page story impossible historical romance recommend,0.9833,Positive,Katie's Highlander
431,2628752,151965,181814,12/11/2018 11:20:06,12/11/2018 11:20:06,This perfect pick weather starting turn colder will warm Highlander seems popular topic lately Greyson does great telling story keeping invested characters wanting know what happily ever after will,2772530,public,perfect pick weather turn cold warm highlander popular topic great story character,0.91,Positive,Katie's Highlander
432,2626936,151965,215345,11/11/2018 13:17:45,11/11/2018 13:21:46,Firstly want just love this story Maeve Greyson entwining story such feel like right there love historical more importantly just love time travel that before knew what Outlander could hear their speech their antics clothing they wore they became where they Katie cracked talk about temper Geez haha Katie thought Ramsey MacDara sexy very likeable also thought pushy Scot tested patients then finds herself Hand fasting much more Ramsey finds himself dire straits with ambitious woman tied knots doesn understand doesn trust thoughts anymore Nevertheless likes smart mouth ambition wants know even been burned before trust wants desires again believe someone will accept what does enjoy adventure romance time travel sexy Scot overzealous woman will love this story just love cover have read Highlander Protector Thank gift gift because,2770717,public,love story maeve greyson story right love historical love time travel outlander speech antic clothing katie talk temper geez haha katie ramsey macdara sexy likeable pushy scot patient hand much ramsey dire strait ambitious woman knot trust thought smart mouth ambition trust desire someone adventure romance time travel sexy scot overzealous woman love story love cover highlander protector gift gift,0.9953,Positive,Katie's Highlander
433,2625582,151965,116427,10/11/2018 16:10:12,10/11/2018 16:10:12,passionate humorous travel adventure need relax wish good Highlander romance then choose Maeve Greyson Katie Highlander strongly recommend disappointed humor passion adventure sexy Scottish kilt matched stubborn intriguing heroine best time travel romance that have read long time have never laughed loud much while reading haven read this series then stop everything begin with first story Sadie Highlander enjoy Joanna Highlander Highland Protector series Maeve Greyson best time travel romance with Scottish touch Some scenes made laugh much archaeologist named Katie finds herself stranded small town North Carolina with brooding sexy highlander straight ancient Scotland Ramsay MacDara wished that goddesses left back tenth century Unfortunately Ramsay family living present protecting precious stone called Heartstone doing their best adapt modern world Katie driving when suddenly crashes rescued Ramsay brings family home Being archaeologist curious about MacDara legacy secrets Just choose your favorite reading chair embark Ramsay Katie journey during which they will discover that they were really meant each other guess goddesses sent their magic match those received complimentary copy this from NetGalley Opinions expressed this review completely,2769363,public,passionate humorous travel adventure good highlander romance maeve greyson katie highlander disappointed humor passion adventure sexy scottish stubborn intriguing heroine good time travel romance long time loud much reading series everything first story sadie highlander joanna highlander highland protector series maeve greyson good time travel romance scottish scene much archaeologist katie small town north carolina sexy highlander straight ancient scotland ramsay macdara goddess tenth century family present precious stone heartstone good adapt modern world katie ramsay family home archaeologist curious macdara legacy secret favorite reading chair embark ramsay katie journey discover guess goddess magic match complimentary copy netgalley opinion review,0.9947,Positive,Katie's Highlander
434,2624805,151965,133706,10/11/2018 04:03:35,10/11/2018 04:03:35,have read first series haven prologue author note really good catching commend author doing this many authors expect remember characters from read year been there Katie Honey does wedging yourself help hear needs firefighter when have handy Highlander around perfect except being hell older than looks spear definitely announcing time travelling Highlanders wonder annoyed handsy drunk need soap time outs this house want something only like when makes brussels sprouts Dwyn doesn play When marries couple really marries them does sound believable when think about freaky minute North Carolina next Scotland just Scotland could time past Scotland Remind never fall into armed boar trap angry hate kissing Flora going wash down there Jeezus that poor woman Everyone Peeping once year baths course prefers then chieftain housekeeper knows Reiki Flora bloodthirsty love That witch enjoys hurting cesspit good rack What What they didn have lifetime guarantee wonder what they both would have chosen still know Brant father Sorry Adam,2768586,public,first series prologue author good commend author many author character year katie honey help need handy highlander perfect hell old spear time highlander handsy drunk soap time out house something brussel sprout play marrie sound believable freaky minute north carolina next scotland scotland time scotland remind armed boar trap angry hate flora wash jeezus poor woman everyone year bath chieftain housekeeper reiki flora bloodthirsty love that witch cesspit good what what lifetime guarantee wonder brant father sorry adam,-0.25,Negative,Katie's Highlander
435,2623922,151965,521190,9/11/2018 13:31:22,9/11/2018 13:31:22,Katie Highlander written Maeve Greyson third Highland Protector series story opens with pair legs khaki covered backside dangling sports sunroof Katie Jenson straight talking compassionate archaeologist stuck Suddenly horse riding kilt wearing warrior swoops save name Ramsey MacDara Highlander whose entire family uprooted from medieval Scotland transplanted into woodlands modern North Carolina With dreamy accent physique wonder that Katie faints into Ramsey arms Throughout sparks between Katie Ramsey Heated repartee passionate exchanges nearly pages afire Although enjoyed couple verbal sparring could have done without some rated scenes little less erotica little more nuance would have made this romance more romantic Also times found storyline difficult follow Because read first this series felt were missing something addition places story seemed scattered part this haphazardness time travel However several instances story sprints from scene scene details developed Each time read these sections felt slightly winded wished that could have stopped savor moment Overall however enjoyed reading this mostly because Katie Jenson spunk sass strong woman with strong opinions loves deeply story begins with Ramsey rescuing Katie Katie rescues Ramsey from self imposed solitude opening eyes heart love that lasts through ages,2767703,public,katie highlander greyson third highland protector series story pair leg khaki backside dangling sport sunroof katie jenson compassionate archaeologist horse riding warrior swoop name ramsey macdara highlander whose entire family medieval scotland woodland modern north carolina dreamy accent physique wonder katie faint arm spark katie heated repartee passionate exchange page enjoyed couple verbal sparring scene little erotica little nuance romance romantic time storyline difficult follow first series something addition place story part haphazardness time travel several instance story sprint scene scene detail time read section moment katie jenson spunk sass strong woman strong opinion story ramsey katie katie ramsey self solitude opening eye heart love age,0.9773,Positive,Katie's Highlander
436,2616929,151965,149923,5/11/2018 18:14:18,5/11/2018 18:14:18,Sometimes katie just needs little compromise with what Ramsay said made sense never able with standing guard beside least stand other side bush have little privacy Ramsay just wants stay woman arms times Duty damned Ramsay groaned hoisted Katie straddle really liked this loved Ramsay,2760713,public,little compromise ramsay sense able guard least side bush little privacy ramsay woman arm time duty ramsay hoisted katie straddle ramsay,0.0,Neutral,Katie's Highlander
437,2612693,151965,72129,3/11/2018 15:25:45,3/11/2018 15:25:45,Katie young archaeologist hanging upside down trying reach after accident Along comes hunky Scotsman Ramsey born late living modern times Story made chuckle enjoyed when they back time Going from modern North Carolina Scotland quite change both them although Ramsey least familiar with time customs Enjoyed this highly recommend this series author,2756478,public,katie young archaeologist reach accident hunky scotsman ramsey late modern time story chuckle time modern north carolina scotland ramsey familiar time custom recommend series author,0.296,Positive,Katie's Highlander
438,2805662,153555,451107,19/2/2019 16:09:18,19/2/2019 16:09:18,Dane Neely second chance romance Tumble heart felt tension light hearted humor some sweet swoony moments wanted this entire life Dane supposed take chance lifetime This wanted entire life This chance lifetime Neely Torn apart mistakes heartbreak circumstances have Neely coming home after long years Sometimes forgive past sometimes risk your heart being broken again sometimes coming home exactly where need find forgiveness take chance love again Every good love story moment that makes swoon While enjoyed Tumble just felt like whole story needed some more oomph really make really capture emotions make readers feel connected Locke captured swoony second chance feeling missed buildup back story angst tension redemption forgiveness struggle heart that makes really great second chance romance good introduction series with great cast characters that looking forward reading,2949315,public,dane second chance romance tumble heart tension light hearted humor sweet swoony moment entire life dane chance lifetime entire life chance lifetime mistake heartbreak circumstance long year past heart forgiveness chance good love story moment swoon tumble whole story oomph emotion reader connected locke swoony second chance feeling buildup story angst tension redemption forgiveness struggle heart great second chance romance good introduction series great cast character reading,0.9851,Positive,Tumble
439,2805572,153555,432163,19/2/2019 15:40:59,19/2/2019 15:40:59,Tumble Adriana Locke sweetest dramatic love filled reads that ever encountered first series tells Neely Dane story sweet loved story addictive light dramatic with angst loved reading Neely Dane journey seeing them fall love over again bittersweet fell love with them angsty With these protagonists story expected heart mouth especially scenes there author angst well Adriana Locke hint humour novel refreshing lightened tension loved also loved Matt Penn especially hilarious freaking adorable Tumble novel that everything cater your needs need angsty funny sweet read that will mess with your heart many ways funny then this Absolutely incredible,2949225,public,tumble adriana locke sweetest dramatic love first series dane story sweet story addictive light dramatic angst dane journey fall love bittersweet angsty protagonist story heart mouth author angst locke hint humour novel refreshing tension matt penn hilarious adorable tumble novel everything cater angsty funny sweet mess heart many way funny incredible,0.9812,Positive,Tumble
440,2805462,153555,321985,19/2/2019 14:53:08,19/2/2019 14:53:08,absolutely LOVED this Tumble small town second chance single father romance tics boxes Swoon worthy single Check Small town Check Amazing cast characters Check Adorable little kids Check Combustable chemistry Absofreakinglutely Check There scene this where sparks between Neely Dane could feel steam through pages could this down This story downs made laugh best Loved,2949115,public,tumble small town second chance single father romance tic box swoon worthy single check small town check amazing cast character adorable little kid combustable chemistry scene dane steam page story down laugh,0.959,Positive,Tumble
441,2805144,153555,314443,19/2/2019 12:56:03,19/2/2019 12:56:03,been years since Neely Kimber been back hometown Tennessee finally returns lick wounds after dream falls through Fortunately readers that means forced face friends family that left behind Dane Madden left behind never forgot blame This everything need swoon worthy contemporary romance novel strong female lead with flaws cute hometown complete with abandoned horse barn single dirty things that abandoned horse barn like this,2948797,public,year back hometown tennessee lick wound dream reader face friend family dane madden everything swoon worthy contemporary romance novel strong female lead flaw cute hometown complete horse barn single dirty thing horse barn,0.9468,Positive,Tumble
442,2804835,153555,297861,19/2/2019 10:50:24,19/2/2019 10:50:24,Dogwood Lane small time town more heart than streets Adriana Locke always makes want move fall love with towns characters love stories Tumble different Dogwood Lane home Neely though been years since took Running from heartache future never looked back comes crashing drive back into town that used everything left behind friends hasn spoken feels like just left Everything different much same love that this second chance with gonna devastated before learning even more heartbroken after love love makes this hard some cases makes them easy Tumble just beginning story look forward more news from Dogwood Lane cast loveable characters Even ones want shake wake Reviewed Sweet Spot Sisterhood,2948488,public,dogwood lane small time town heart street locke move love town character story different dogwood lane home year heartache future drive town everything friend everything different much love second chance heartbroken love love hard case easy tumble story news dogwood lane loveable character one shake wake sweet spot,0.9702,Positive,Tumble
443,2804388,153555,371889,19/2/2019 06:05:16,19/2/2019 06:05:16,Just moment wipe ugly tears snot give moment pull myself together finish this review really only need word review this though will using more that word That word PERFECT This story this couple this town these people second chance felt every word every emotion want move Dogwood Lane friends with Neely Dane Penn Matt Claire want watch Summer Show stand bluff watching sunset over Dogwood Lake read some early reviews this criticism always woman giving stuff with give dream Only here tell that this wasn story about giving anything important story about gaining everything every really wanted needed loved that there were secrets lies that caused Neely Dane split there loved that even though Dane been really really stupid when younger there weren sides take loved Neely Dane full stop This this author this emotion formed perfect trifecta been left sobbing emotional wreck with stupid grin face well tears just simply this justice struggling find words bloody much loved Every Single Word Thank author writing sharing this story with readers This contemporary romance very very best miss reading this,2948041,public,moment wipe ugly tear moment finish review word review word word story couple town people second chance word emotion move dogwood lane friend dane penn matt claire watch summer show bluff sunset dogwood lake early review criticism stuff dream story anything important story everything secret lie dane split dane stupid young side dane full stop author emotion perfect trifecta emotional wreck stupid grin face tear justice find word bloody single word author story reader contemporary romance reading,0.34,Positive,Tumble
444,2804341,153555,233693,19/2/2019 05:08:52,19/2/2019 05:08:52,second chance romance Tumble first Dogwood Lane series stuck review this enjoyed authors writing style surrounding character were good struggled with premise between main characters found parts their story hard reason with,2947994,public,second chance romance tumble dogwood lane series review author style character premise main character part story hard reason,0.6369,Positive,Tumble
445,2804128,153555,338708,19/2/2019 00:33:25,19/2/2019 00:33:25,Neely goes back hometown after disappointment work makes suddenly quit Back home encounters teenage love Dane enjoyed dialogues this they flowed well each character voice came though with ease There also well developed sense place supporting characters were interesting varied town itself interesting character story fell flat when came main characters couldn connect relate them What Dane huge while mind story where hero does something that seems unforgivable think made just didn seem contrite enough understand Neely would want back Being okay good enough That brings Neely couldn understand psyche decisions seemed revolve around Dane didn seem have solid sense self seems really like York reinvents herself city girl simply stay away from Dane Then without real groveling part much Yorker anymore small town girl wasn convinced Thank NetGalley providing exchange honest review,2947781,public,hometown disappointment work teenage love dane dialogue well character voice ease sense place character interesting varied town interesting character story main character what dane huge mind story hero something unforgivable seem contrite enough good that psyche decision revolve dane solid sense self york reinvent city girl dane real groveling part much yorker small town girl netgalley exchange honest review,0.9705,Positive,Tumble
446,2804010,153555,189650,18/2/2019 22:52:11,18/2/2019 22:52:11,Star review Tumble Dogwood Lane Adriana Locke Adriana Locke author have absolutely idea that love small town romances when throw single just couldn resist Adriana Locke from chapter anxious story panned When Neely returns hometown Dogwood Lane idea that shattered heart will first people sees only that Dane adorable little girl named loved swoon worth Dane fact that Neely strong feisty determined just adorable words almost steals away from Dane Neely secondary characters were just interesting look forward reading more from Dogwood Lane Tumble well written full love romance laughter opportunity second chance love appreciated that although Dane Neely history which shaped their present they fall instantly back into relationship fact being totally honest sure would have given Dane another chance Dane convince Neely take another chance them these destined lives their lives apart received copy from publisher through Netgalley,2947663,public,star review tumble dogwood lane adriana locke adriana locke author small town romance single resist adriana locke chapter anxious story return hometown dogwood lane idea heart first people dane adorable little girl swoon worth dane fact strong feisty adorable word dane secondary character interesting look dogwood lane tumble full love romance laughter opportunity second chance love dane neely history present fall relationship fact honest sure dane chance dane convince chance life life copy publisher netgalley,0.9924,Positive,Tumble
447,2803738,153555,435189,18/2/2019 19:29:29,18/2/2019 19:29:29,Tumble Adriana Locke great read pulls your heart strings makes feel what characters going through Neely Dane great tell secondary characters make this wait read more from Dogwood Lane group,2947395,public,tumble adriana locke great read heart string character dane great tell secondary character dogwood lane group,0.8481,Positive,Tumble
448,2803586,153555,354379,18/2/2019 18:02:59,18/2/2019 18:02:59,TUMBLE Adriana Locke have been faithful reader Adriana Locke years when started read Tumble disappointed slow Neely Kimber having been passed over dream York quits returns Tennessee visit mother been home since left college many things have changed attraction Dane Madden high school sweetheart being things that changed tell wrong about being slow could down Neely beginning realize that life long dream success York what thought Maybe what really wants right here hometown Dogwood Lane with single wonderful little girl loves gymnastics much Neely desperately wants someone take Manicure like other girls This wonderful second chance life just second chance love wholeheartedly recommend anyone Adriana Locke does disappoint glad that this series supporting characters will their,2947243,public,tumble adriana locke faithful reader adriana locke year tumble slow kimber dream york quits return visit mother college many thing attraction dane madden high school sweetheart thing wrong slow life long dream success york right hometown dogwood lane single wonderful little girl gymnastic someone manicure girl wonderful second chance life second chance love anyone adriana locke disappoint glad series character,0.9829,Positive,Tumble
449,2803555,153555,407101,18/2/2019 17:49:17,18/2/2019 17:49:17,fell hard this charming small town second chance love story Dane Neely were high school sweethearts ended their teenage romance with devastating breakup years later returns home after losing city find still feelings sexy single Dane Watching them rekindle their romance sweet their chemistry combustible Danes devotion daughter downright swoon worthy secondary characters were written with loving detail well From adorably precious loving brother Matt mischievous womanizer Penn hopeless romantic Haley their friendly banter commitment each other made want read more about each every them This heartwarming love story gave feels hope there will many more series,2947212,public,charming small town second chance love story dane high school sweetheart teenage romance devastating breakup year home city feeling single dane rekindle romance sweet chemistry combustible dane devotion daughter swoon worthy secondary character detail precious loving brother matt mischievous womanizer penn hopeless romantic haley friendly banter commitment every love story feel hope many series,0.9931,Positive,Tumble
450,2803549,153555,270771,18/2/2019 17:46:07,18/2/2019 17:46:07,been reading some fantastic star reads lately when started reading Tumble realized needed this really under skin such good skimmed some other reviews some readers like this because something Hero Dane does completely imagine real life people never second chance What something something regret have hanging over your head until imagine never getting chance explain yourself never getting chance forgiveness because person wronged close again Well glad Neely decided open herself Dane vulnerable even chance heartache heartbreak over again Because your life want look back think What want look back think regret thing This wrought with many emotions comes full circle story that started with heartbreak beginning filled with many possibilities Looking forward next installation Dogwood Lane series come quick enough Received through NetGalley Voluntarily reviewed,2947206,public,fantastic star tumble skin good review reader something hero dane real life people second chance what something something regret head chance chance forgiveness person glad open dane vulnerable chance heartache heartbreak life what regret thing many emotion full circle story heartbreak beginning many possibility next installation dogwood lane series quick netgalley,0.743,Positive,Tumble
451,2803284,153555,150014,18/2/2019 15:51:29,18/2/2019 15:51:29,part will never forgive what have found pieces broken heart they never together they before that Saturday morning when destroyed feel stupid having read this author work before Tumble amazing most definitely checking author backlist that taste word wizardry first line next Dogwood Lane series many colorful support characters that there telling will their story excited read them Neely left town with heart broken returned same managed avoid facing years when pulled from under home where wanted unconditional love support mother always offered just what needed while reevaluated future career plans Neely thought over tell that heart Just like before body could sense when near electricity still sparked between them teenager thought forever When broke heart couldn bear near years later being near just addictive before life York life Tennessee Dane knows doesn deserve second chance with Neely that doesn mean doesn want undo past wouldn even could meant wouldn have beautiful daughter world distance between them disappears does hard feelings They both adults easier make sense past choices that affected their futures They still drawn each other issue life York stands between them Will able convince that home where heart will career again,2946941,public,part piece heart saturday morning stupid read author work tumble amazing author backlist taste word wizardry first line dogwood lane series many colorful support character story town heart avoid year home unconditional love support mother reevaluated future career plan heart body electricity teenager heart year addictive life york life dane second chance undo beautiful daughter world distance hard feeling easy sense choice future issue life york stand able heart career,0.9493,Positive,Tumble
